split,regime,subtask,label_column,n_good,n_bad,mean_coord_good,mean_coord_bad,mean_good_minus_bad,auc_good_gt_bad,orientation_free_auc,best_threshold_acc,best_threshold,best_threshold_direction_for_good
eval,head,causative,side,115,115,1.3730510031399519,0.6284134653599366,0.7446375377800153,0.7186389413988657,0.7186389413988657,0.7086956521739131,1.233973205089569,positive_high
eval,head,inchoative,side,62,62,1.4170649034842369,0.9030028516727109,0.514062051811526,0.6506243496357961,0.6506243496357961,0.6451612903225806,1.4455925226211548,positive_high
eval,low,causative,side,280,280,1.5390527290957314,1.1151309826544353,0.4239217464412961,0.6256887755102041,0.6256887755102041,0.6053571428571428,0.63981032371521,positive_high
eval,low,inchoative,side,280,280,1.6003100587853363,0.9788358677178621,0.6214741910674741,0.6894260204081633,0.6894260204081633,0.6357142857142857,1.45242041349411,positive_high
train,head,causative,side,325,325,1.4469479865294237,0.6564707913765541,0.7904771951528696,0.7294295857988166,0.7294295857988166,0.6938461538461539,1.2572471499443054,positive_high
train,head,inchoative,side,258,258,1.3251709630207498,0.8868134443381036,0.43835751868264616,0.6380025238867857,0.6380025238867857,0.6298449612403101,1.2750109434127808,positive_high
