split,regime,subtask,label_column,n_good,n_bad,mean_coord_good,mean_coord_bad,mean_good_minus_bad,auc_good_gt_bad,orientation_free_auc,best_threshold_acc,best_threshold,best_threshold_direction_for_good
eval,head,causative,side,115,115,1.3618035992850428,0.7964148329651874,0.5653887663198554,0.6430245746691872,0.6430245746691872,0.6304347826086957,1.1195605993270874,positive_high
eval,head,inchoative,side,62,62,1.3715778370538065,0.9203926786299674,0.4511851584238391,0.6131633714880333,0.6131633714880333,0.6370967741935484,1.7519993782043457,positive_high
eval,low,causative,side,280,280,1.327016085492713,1.4020237509693418,-0.07500766547662874,0.469375,0.530625,0.5767857142857142,2.0138723850250244,positive_low
eval,low,inchoative,side,280,280,1.4221271543630531,1.0959326762173858,0.3261944781456674,0.5849617346938776,0.5849617346938776,0.5875,0.7089701592922211,positive_high
train,head,causative,side,325,325,1.3803415348896613,0.680224626156,0.7001169087336613,0.6790437869822485,0.6790437869822485,0.6584615384615384,1.0816139578819275,positive_high
train,head,inchoative,side,258,258,1.3043874879331552,0.9403896167181259,0.36399787121502925,0.5947509164112733,0.5947509164112733,0.5968992248062015,1.4341305494308472,positive_high
