split,regime,subtask,label_column,n_good,n_bad,mean_coord_good,mean_coord_bad,mean_good_minus_bad,auc_good_gt_bad,orientation_free_auc,best_threshold_acc,best_threshold,best_threshold_direction_for_good
eval,head,causative,side,115,115,0.09579883813858033,-1.3061889443708503,1.4019877825094307,0.6203402646502836,0.6203402646502836,0.6434782608695652,-1.8780643939971924,positive_high
eval,head,inchoative,side,62,62,-0.14471178381673752,-0.3546166275778124,0.2099048437610749,0.5158688865764828,0.5158688865764828,0.5483870967741935,-2.9643640518188477,positive_low
eval,low,causative,side,280,280,-0.9490741697805268,-1.4521274097263812,0.5030532399458544,0.5350637755102041,0.5350637755102041,0.6053571428571428,-3.3032277822494507,positive_high
eval,low,inchoative,side,280,280,-1.1222761307443891,-0.9539283961057663,-0.16834773463862285,0.4442091836734694,0.5557908163265306,0.5857142857142857,-1.4619774222373962,positive_low
train,head,causative,side,325,325,0.4008704218497643,-1.2080071739967053,1.6088775958464696,0.6172970414201183,0.6172970414201183,0.6107692307692307,-3.480283737182617,positive_high
train,head,inchoative,side,258,258,0.2678172428940618,-0.009419418048373488,0.27723666094243526,0.5342227029625624,0.5342227029625624,0.5542635658914729,0.06633457541465759,positive_high
