split,pair_key,regime,subtask,template_id,context_id,subject,subject_class,direction,clean_side,corrupt_side,objective_clean_side,objective_corrupt_side,site,anchor_token_index,clean_verb,corrupt_verb,clean_source_zipf_regime,corrupt_source_zipf_regime,clean_inventory_source,corrupt_inventory_source,clean_suffix_lp,corrupt_suffix_lp,patched_suffix_lp,suffix_effect,signed_suffix_effect,clean_minus_corrupt_suffix_lp,signed_clean_minus_corrupt_suffix_lp,normalized_suffix_effect,clean_full_lp,corrupt_full_lp,patched_full_lp,full_effect,signed_full_effect,corrupt_prefix_lp,patched_prefix_lp,moves_toward_objective_clean
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|14|shrink|chat,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,chat,shrink,head,head,freqblimp_curated,freqblimp_curated,-21.624967575073242,-13.784454345703125,-13.756461143493652,0.027993202209472656,-0.027993202209472656,-7.840513229370117,7.840513229370117,-0.003570327782193098,-48.34349822998047,-42.78424072265625,-42.75624465942383,0.027996063232421875,-0.027996063232421875,-28.999784469604492,-28.999784469604492,0
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|15|open|exist,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,exist,open,head,head,freqblimp_curated,freqblimp_curated,-20.507495880126953,-14.061144828796387,-14.035123825073242,0.02602100372314453,-0.02602100372314453,-6.446351051330566,6.446351051330566,-0.004036547733120063,-49.85102844238281,-37.65467834472656,-37.628658294677734,0.026020050048828125,-0.026020050048828125,-23.59353256225586,-23.59353256225586,0
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|16|shut|arrive,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,arrive,shut,head,head,freqblimp_curated,freqblimp_curated,-21.448726654052734,-17.520925521850586,-17.487464904785156,0.03346061706542969,-0.03346061706542969,-3.9278011322021484,3.9278011322021484,-0.008518918330946599,-43.354759216308594,-44.42695999145508,-44.39350128173828,0.033458709716796875,-0.033458709716796875,-26.906034469604492,-26.906034469604492,0
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|17|chip|vanish,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,vanish,chip,head,head,freqblimp_curated,freqblimp_curated,-17.075637817382812,-14.314166069030762,-14.285096168518066,0.029069900512695312,-0.029069900512695312,-2.761471748352051,2.761471748352051,-0.010526959231085093,-45.35667037963867,-44.12644958496094,-44.097381591796875,0.0290679931640625,-0.0290679931640625,-29.812284469604492,-29.812284469604492,0
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|18|close|testify,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,testify,close,head,head,freqblimp_curated,freqblimp_curated,-21.581512451171875,-15.416220664978027,-15.284531593322754,0.13168907165527344,-0.13168907165527344,-6.165291786193848,6.165291786193848,-0.021359746824987157,-48.925045013427734,-40.69725036621094,-40.5655632019043,0.13168716430664062,-0.13168716430664062,-25.28103256225586,-25.28103256225586,0
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|19|worry|lie,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,lie,worry,head,head,freqblimp_curated,freqblimp_curated,-18.864229202270508,-21.337871551513672,-21.19396209716797,0.14390945434570312,-0.14390945434570312,2.473642349243164,-2.473642349243164,0.058177146906355996,-45.457763671875,-48.6189079284668,-48.474998474121094,0.14390945434570312,-0.14390945434570312,-27.281034469604492,-27.281034469604492,0
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|20|drop|cry,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,cry,drop,head,head,freqblimp_curated,freqblimp_curated,-18.82221221923828,-11.990774154663086,-12.022626876831055,-0.03185272216796875,0.03185272216796875,-6.831438064575195,6.831438064575195,0.004662667196405223,-45.60324478149414,-35.95930480957031,-35.99115753173828,-0.03185272216796875,0.03185272216796875,-23.96853256225586,-23.96853256225586,1
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|21|stop|cough,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,cough,stop,head,head,freqblimp_curated,freqblimp_curated,-16.151996612548828,-16.544958114624023,-16.471603393554688,0.07335472106933594,-0.07335472106933594,0.3929615020751953,-0.3929615020751953,0.18667152044654775,-44.55802917480469,-40.200992584228516,-40.12763977050781,0.07335281372070312,-0.07335281372070312,-23.65603256225586,-23.65603256225586,0
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|0|drop|disagree,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,disagree,drop,head,head,freqblimp_curated,freqblimp_curated,-23.66678237915039,-14.415412902832031,-14.401175498962402,0.014237403869628906,-0.014237403869628906,-9.25136947631836,9.25136947631836,-0.001538950952729084,-49.245216369628906,-36.90010070800781,-36.885860443115234,0.014240264892578125,-0.014240264892578125,-22.48468780517578,-22.48468780517578,0
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|2|crash|laugh,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,laugh,crash,head,head,freqblimp_curated,freqblimp_curated,-20.428144454956055,-16.82062339782715,-16.83539390563965,-0.0147705078125,0.0147705078125,-3.6075210571289062,3.6075210571289062,0.004094364961033743,-44.6003303527832,-44.27406311035156,-44.2888298034668,-0.014766693115234375,0.014766693115234375,-27.45343780517578,-27.45343780517578,1
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|4|turn|cough,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,cough,turn,head,head,freqblimp_curated,freqblimp_curated,-16.845394134521484,-16.798099517822266,-16.815574645996094,-0.017475128173828125,0.017475128173828125,-0.04729461669921875,0.04729461669921875,0.36949507985158897,-42.205081939697266,-38.34528732299805,-38.362762451171875,-0.017475128173828125,0.017475128173828125,-21.54718780517578,-21.54718780517578,1
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|5|fold|compete,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,compete,fold,head,head,freqblimp_curated,freqblimp_curated,-18.358238220214844,-14.802974700927734,-14.782706260681152,0.02026844024658203,-0.02026844024658203,-3.5552635192871094,3.5552635192871094,-0.00570096706942449,-46.155426025390625,-41.412662506103516,-41.392391204833984,0.02027130126953125,-0.02027130126953125,-26.60968780517578,-26.60968780517578,0
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|6|twist|smile,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,smile,twist,head,head,freqblimp_curated,freqblimp_curated,-20.650604248046875,-11.613410949707031,-11.533384323120117,0.08002662658691406,-0.08002662658691406,-9.037193298339844,9.037193298339844,-0.008855252282986484,-46.479042053222656,-38.56684875488281,-38.486820220947266,0.08002853393554688,-0.08002853393554688,-26.95343780517578,-26.95343780517578,0
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|7|change|scream,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,scream,change,head,head,freqblimp_curated,freqblimp_curated,-18.114521026611328,-15.785211563110352,-15.76042652130127,0.02478504180908203,-0.02478504180908203,-2.3293094635009766,2.3293094635009766,-0.010640510502125318,-44.09920883178711,-37.2073974609375,-37.182613372802734,0.024784088134765625,-0.024784088134765625,-21.42218780517578,-21.42218780517578,0
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|8|close|disappear,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,disappear,close,head,head,freqblimp_curated,freqblimp_curated,-17.738771438598633,-15.97645092010498,-15.943411827087402,0.033039093017578125,-0.033039093017578125,-1.7623205184936523,1.7623205184936523,-0.018747493813337863,-42.59845733642578,-39.27363586425781,-39.2406005859375,0.0330352783203125,-0.0330352783203125,-23.29718780517578,-23.29718780517578,0
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|9|freeze|respond,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,respond,freeze,head,head,freqblimp_curated,freqblimp_curated,-22.936857223510742,-14.749774932861328,-14.796113967895508,-0.04633903503417969,0.04633903503417969,-8.187082290649414,8.187082290649414,0.00566001823227112,-48.04654312133789,-39.609458923339844,-39.655799865722656,-0.0463409423828125,0.0463409423828125,-24.85968780517578,-24.85968780517578,1
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|10|accelerate|struggle,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,struggle,accelerate,head,head,freqblimp_curated,freqblimp_curated,-18.8021297454834,-15.957710266113281,-15.982542037963867,-0.024831771850585938,0.024831771850585938,-2.844419479370117,2.844419479370117,0.008729996412513956,-45.66181564331055,-43.81739807128906,-43.842227935791016,-0.024829864501953125,0.024829864501953125,-27.85968780517578,-27.85968780517578,1
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|11|fade|die,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,die,fade,head,head,freqblimp_curated,freqblimp_curated,-23.7595272064209,-15.59129810333252,-15.532727241516113,0.05857086181640625,-0.05857086181640625,-8.168229103088379,8.168229103088379,-0.007170570398700106,-46.11921691894531,-43.419734954833984,-43.36116409301758,0.05857086181640625,-0.05857086181640625,-27.82843780517578,-27.82843780517578,0
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|14|crack|complain,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,complain,crack,head,head,freqblimp_curated,freqblimp_curated,-22.046977996826172,-15.908425331115723,-15.933826446533203,-0.02540111541748047,0.02540111541748047,-6.138552665710449,6.138552665710449,0.004137964891849739,-47.71916580200195,-41.42436218261719,-41.449764251708984,-0.025402069091796875,0.025402069091796875,-25.51593780517578,-25.51593780517578,1
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|15|shrink|react,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,react,shrink,head,head,freqblimp_curated,freqblimp_curated,-19.789939880371094,-13.761098861694336,-13.730688095092773,0.0304107666015625,-0.0304107666015625,-6.028841018676758,6.028841018676758,-0.005044214386704332,-45.962127685546875,-38.68328857421875,-38.65287780761719,0.0304107666015625,-0.0304107666015625,-24.92218780517578,-24.92218780517578,0
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|16|melt|testify,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,testify,melt,head,head,freqblimp_curated,freqblimp_curated,-21.702777862548828,-13.103172302246094,-13.062210083007812,0.04096221923828125,-0.04096221923828125,-8.599605560302734,8.599605560302734,-0.004763267216274423,-44.62496566772461,-40.056610107421875,-40.015647888183594,0.04096221923828125,-0.04096221923828125,-26.95343780517578,-26.95343780517578,0
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|17|burn|arrive,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,arrive,burn,head,head,freqblimp_curated,freqblimp_curated,-23.598587036132812,-12.813623428344727,-12.865259170532227,-0.0516357421875,0.0516357421875,-10.784963607788086,10.784963607788086,0.004787753029617325,-43.395774841308594,-36.860809326171875,-36.912445068359375,-0.0516357421875,0.0516357421875,-24.04718780517578,-24.04718780517578,1
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|20|open|lie,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,lie,open,head,head,freqblimp_curated,freqblimp_curated,-17.900829315185547,-17.3974666595459,-17.389633178710938,0.007833480834960938,-0.007833480834960938,-0.5033626556396484,0.5033626556396484,-0.01556230035580716,-42.13551330566406,-38.50715255737305,-38.49932098388672,0.007831573486328125,-0.007831573486328125,-21.10968780517578,-21.10968780517578,0
train,head|causative|object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_student|0|accelerate|testify,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,testify,accelerate,head,head,freqblimp_curated,freqblimp_curated,-24.134811401367188,-14.873172760009766,-14.890970230102539,-0.017797470092773438,0.017797470092773438,-9.261638641357422,9.261638641357422,0.0019216329617201488,-50.74945831298828,-44.20656967163086,-44.224365234375,-0.017795562744140625,0.017795562744140625,-29.33339500427246,-29.33339500427246,1
train,head|causative|object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_student|1|fade|vanish,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,vanish,fade,head,head,freqblimp_curated,freqblimp_curated,-16.674034118652344,-14.788663864135742,-14.83468246459961,-0.04601860046386719,0.04601860046386719,-1.8853702545166016,1.8853702545166016,0.02440825633778024,-45.00743103027344,-44.49706268310547,-44.5430793762207,-0.046016693115234375,0.046016693115234375,-29.70839500427246,-29.70839500427246,1
train,head|causative|object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_student|3|soak|chat,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,chat,soak,head,head,freqblimp_curated,freqblimp_curated,-19.0065860748291,-15.879735946655273,-15.869019508361816,0.010716438293457031,-0.010716438293457031,-3.126850128173828,3.126850128173828,-0.003427231192470278,-45.93373107910156,-44.869380950927734,-44.858665466308594,0.010715484619140625,-0.010715484619140625,-28.98964500427246,-28.98964500427246,0
train,head|causative|object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_student|4|shut|reply,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,reply,shut,head,head,freqblimp_curated,freqblimp_curated,-17.48369789123535,-10.00717544555664,-9.961563110351562,0.045612335205078125,-0.045612335205078125,-7.476522445678711,7.476522445678711,-0.006100742094533695,-44.41084289550781,-38.215572357177734,-38.169960021972656,0.045612335205078125,-0.045612335205078125,-28.20839500427246,-28.20839500427246,0
train,head|causative|object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_student|5|crack|react,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,react,crack,head,head,freqblimp_curated,freqblimp_curated,-17.232629776000977,-9.661378860473633,-9.624025344848633,0.037353515625,-0.037353515625,-7.571250915527344,7.571250915527344,-0.004933598957656299,-44.69102478027344,-37.838523864746094,-37.801170349121094,0.037353515625,-0.037353515625,-28.17714500427246,-28.17714500427246,0
train,head|causative|object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_student|6|dim|struggle,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,struggle,dim,head,head,freqblimp_curated,freqblimp_curated,-19.073001861572266,-12.255093574523926,-12.185731887817383,0.06936168670654297,-0.06936168670654297,-6.81790828704834,6.81790828704834,-0.010173455521293255,-46.12514877319336,-41.9322395324707,-41.862876892089844,0.06936264038085938,-0.06936264038085938,-29.67714500427246,-29.67714500427246,0
train,head|causative|object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_student|8|stretch|complain,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,complain,stretch,head,head,freqblimp_curated,freqblimp_curated,-19.557313919067383,-15.872645378112793,-15.893540382385254,-0.020895004272460938,0.020895004272460938,-3.68466854095459,3.68466854095459,0.005670796176159621,-46.109458923339844,-44.76853942871094,-44.78943634033203,-0.02089691162109375,0.02089691162109375,-28.89589500427246,-28.89589500427246,1
train,head|causative|object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_student|9|crash|appear,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,appear,crash,head,head,freqblimp_curated,freqblimp_curated,-21.266666412353516,-13.404484748840332,-13.43537712097168,-0.030892372131347656,0.030892372131347656,-7.862181663513184,7.862181663513184,0.003929236623304317,-45.631317138671875,-42.20663070678711,-42.23752212524414,-0.03089141845703125,0.03089141845703125,-28.80214500427246,-28.80214500427246,1
train,head|causative|object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_student|10|open|disappear,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,disappear,open,head,head,freqblimp_curated,freqblimp_curated,-16.46611213684082,-10.997322082519531,-11.06064224243164,-0.06332015991210938,0.06332015991210938,-5.468790054321289,5.468790054321289,0.011578458723621234,-42.58075714111328,-35.174468994140625,-35.237789154052734,-0.06332015991210938,0.06332015991210938,-24.17714500427246,-24.17714500427246,1
train,head|causative|object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_student|12|awaken|cough,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,cough,awaken,head,head,freqblimp_curated,freqblimp_curated,-15.391855239868164,-16.458423614501953,-16.43547248840332,0.022951126098632812,-0.022951126098632812,1.066568374633789,-1.066568374633789,0.021518663636087263,-44.569000244140625,-42.26057052612305,-42.23761749267578,0.022953033447265625,-0.022953033447265625,-25.80214500427246,-25.80214500427246,0
