regime,subtask,direction,site,site_index,n,mean_attribution,mean_abs_attribution,mean_corrupt_metric,mean_clean_metric
head,drop_argument,good_to_bad,resid_post_layer_01,2,15,0.0939453125,0.8546223958333333,-6.218749968210856,-0.4541666507720947
head,drop_argument,good_to_bad,resid_post_layer_00,1,15,0.21412760416666668,0.7435546875,-6.218749968210856,-0.4541666507720947
head,drop_argument,good_to_bad,resid_embed,0,15,0.3912760416666667,0.6358072916666667,-6.218749968210856,-0.4541666507720947
tail,drop_argument,bad_to_good,resid_post_layer_21,22,12,4.398600260416667,5.38818359375,2.151041626930237,4.997395813465118
tail,drop_argument,bad_to_good,resid_post_layer_23,24,12,2.8489583333333335,5.272135416666667,2.151041626930237,4.997395813465118
tail,drop_argument,bad_to_good,resid_post_layer_22,23,12,3.4103190104166665,5.265462239583333,2.151041626930237,4.997395813465118
tail,drop_argument,bad_to_good,resid_post_layer_18,19,12,2.7762044270833335,4.909016927083333,2.151041626930237,4.997395813465118
tail,drop_argument,bad_to_good,resid_post_layer_20,21,12,2.5088297526041665,4.584920247395833,2.151041626930237,4.997395813465118
tail,drop_argument,bad_to_good,resid_post_layer_19,20,12,2.6580810546875,4.543741861979167,2.151041626930237,4.997395813465118
tail,drop_argument,bad_to_good,resid_post_layer_17,18,12,2.30419921875,4.27294921875,2.151041626930237,4.997395813465118
tail,drop_argument,bad_to_good,resid_post_layer_15,16,12,2.2555338541666665,3.9443359375,2.151041626930237,4.997395813465118
tail,drop_argument,bad_to_good,resid_post_layer_16,17,12,1.739501953125,3.8028157552083335,2.151041626930237,4.997395813465118
tail,drop_argument,bad_to_good,resid_post_layer_14,15,12,1.783203125,3.529296875,2.151041626930237,4.997395813465118
tail,drop_argument,bad_to_good,resid_post_layer_13,14,12,1.7805989583333333,3.400390625,2.151041626930237,4.997395813465118
tail,drop_argument,bad_to_good,resid_post_layer_12,13,12,1.9361979166666667,2.9830729166666665,2.151041626930237,4.997395813465118
tail,drop_argument,bad_to_good,resid_post_layer_10,11,12,1.1581217447916667,2.383544921875,2.151041626930237,4.997395813465118
tail,drop_argument,bad_to_good,resid_post_layer_11,12,12,1.0214029947916667,2.2793782552083335,2.151041626930237,4.997395813465118
tail,drop_argument,bad_to_good,resid_post_layer_09,10,12,0.9020182291666666,2.1305338541666665,2.151041626930237,4.997395813465118
tail,drop_argument,bad_to_good,resid_post_layer_07,8,12,1.0616861979166667,2.0672200520833335,2.151041626930237,4.997395813465118
tail,drop_argument,bad_to_good,resid_post_layer_08,9,12,0.8922526041666666,2.0094401041666665,2.151041626930237,4.997395813465118
tail,drop_argument,bad_to_good,resid_post_layer_02,3,12,-0.33905029296875,1.62384033203125,2.151041626930237,4.997395813465118
tail,drop_argument,bad_to_good,resid_post_layer_06,7,12,0.9057210286458334,1.5356038411458333,2.151041626930237,4.997395813465118
tail,drop_argument,bad_to_good,resid_post_layer_00,1,12,0.016357421875,1.3866373697916667,2.151041626930237,4.997395813465118
tail,drop_argument,bad_to_good,resid_post_layer_05,6,12,0.8968505859375,1.3612874348958333,2.151041626930237,4.997395813465118
tail,drop_argument,bad_to_good,resid_post_layer_03,4,12,0.10042317708333333,1.31982421875,2.151041626930237,4.997395813465118
