model,pair_key,regime,subtask,template_id,source_idx,direction,clean_side,corrupt_side,clean_verb,corrupt_verb,clean_target,corrupt_target,anchor_token_index,site,site_index,attribution,corrupt_metric,clean_metric
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|25,head,drop_argument,drop_object_frame,25,bad_to_good,bad,good,shout,remain, the,.,7,resid_post_layer_20,21,-0.62109375,2.8125,3.3125
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|26,head,drop_argument,drop_object_frame,26,bad_to_good,bad,good,raid,complain, the,.,7,resid_post_layer_20,21,4.84375,1.125,8.03125
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|29,head,drop_argument,drop_object_frame,29,bad_to_good,bad,good,consult,elaborate, the,.,7,resid_post_layer_20,21,1.71875,3.000000238418579,6.90625
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|35,head,drop_argument,drop_object_frame,35,bad_to_good,bad,good,steal,persist, the,.,7,resid_post_layer_20,21,6.53125,1.25,6.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|11,head,drop_argument,drop_object_frame,11,bad_to_good,bad,good,provide,pray, the,.,7,resid_post_layer_21,22,3.328125,0.1875,8.59375
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|13,head,drop_argument,drop_object_frame,13,bad_to_good,bad,good,determine,disagree, the,.,7,resid_post_layer_21,22,13.875,-3.1875,8.3125
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|14,head,drop_argument,drop_object_frame,14,bad_to_good,bad,good,write,occur, the,.,7,resid_post_layer_21,22,7.3125,0.0,5.9375
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|25,head,drop_argument,drop_object_frame,25,bad_to_good,bad,good,shout,remain, the,.,7,resid_post_layer_21,22,2.578125,2.8125,3.3125
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|26,head,drop_argument,drop_object_frame,26,bad_to_good,bad,good,raid,complain, the,.,7,resid_post_layer_21,22,7.90625,1.125,8.03125
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|29,head,drop_argument,drop_object_frame,29,bad_to_good,bad,good,consult,elaborate, the,.,7,resid_post_layer_21,22,1.3046875,3.000000238418579,6.90625
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|35,head,drop_argument,drop_object_frame,35,bad_to_good,bad,good,steal,persist, the,.,7,resid_post_layer_21,22,7.15625,1.25,6.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|11,head,drop_argument,drop_object_frame,11,bad_to_good,bad,good,provide,pray, the,.,7,resid_post_layer_22,23,6.4375,0.1875,8.59375
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|13,head,drop_argument,drop_object_frame,13,bad_to_good,bad,good,determine,disagree, the,.,7,resid_post_layer_22,23,11.875,-3.1875,8.3125
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|14,head,drop_argument,drop_object_frame,14,bad_to_good,bad,good,write,occur, the,.,7,resid_post_layer_22,23,6.34375,0.0,5.9375
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|25,head,drop_argument,drop_object_frame,25,bad_to_good,bad,good,shout,remain, the,.,7,resid_post_layer_22,23,0.0615234375,2.8125,3.3125
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|26,head,drop_argument,drop_object_frame,26,bad_to_good,bad,good,raid,complain, the,.,7,resid_post_layer_22,23,7.8125,1.125,8.03125
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|29,head,drop_argument,drop_object_frame,29,bad_to_good,bad,good,consult,elaborate, the,.,7,resid_post_layer_22,23,3.03125,3.000000238418579,6.90625
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|35,head,drop_argument,drop_object_frame,35,bad_to_good,bad,good,steal,persist, the,.,7,resid_post_layer_22,23,6.0625,1.25,6.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|11,head,drop_argument,drop_object_frame,11,bad_to_good,bad,good,provide,pray, the,.,7,resid_post_layer_23,24,8.4375,0.1875,8.59375
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|13,head,drop_argument,drop_object_frame,13,bad_to_good,bad,good,determine,disagree, the,.,7,resid_post_layer_23,24,11.5,-3.1875,8.3125
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|14,head,drop_argument,drop_object_frame,14,bad_to_good,bad,good,write,occur, the,.,7,resid_post_layer_23,24,5.9375,0.0,5.9375
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|25,head,drop_argument,drop_object_frame,25,bad_to_good,bad,good,shout,remain, the,.,7,resid_post_layer_23,24,0.55859375,2.8125,3.3125
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|26,head,drop_argument,drop_object_frame,26,bad_to_good,bad,good,raid,complain, the,.,7,resid_post_layer_23,24,6.9375,1.125,8.03125
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|29,head,drop_argument,drop_object_frame,29,bad_to_good,bad,good,consult,elaborate, the,.,7,resid_post_layer_23,24,3.9375,3.000000238418579,6.90625
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|35,head,drop_argument,drop_object_frame,35,bad_to_good,bad,good,steal,persist, the,.,7,resid_post_layer_23,24,4.78125,1.25,6.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|0,head,drop_argument,drop_object_frame,0,good_to_bad,good,bad,excel,update,., the,7,resid_embed,0,0.19140625,-7.53125,2.375
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|1,head,drop_argument,drop_object_frame,1,good_to_bad,good,bad,arise,resolve,., the,7,resid_embed,0,0.71875,-7.6875,0.4375
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|2,head,drop_argument,drop_object_frame,2,good_to_bad,good,bad,speak,enter,., the,7,resid_embed,0,0.25,-4.875,-1.75
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|3,head,drop_argument,drop_object_frame,3,good_to_bad,good,bad,agree,cruise,., the,7,resid_embed,0,-0.76171875,-6.0,-0.875
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|5,head,drop_argument,drop_object_frame,5,good_to_bad,good,bad,appear,build,., the,7,resid_embed,0,0.1318359375,-7.343749523162842,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|6,head,drop_argument,drop_object_frame,6,good_to_bad,good,bad,prevail,celebrate,., the,7,resid_embed,0,0.71484375,-6.0625,4.0625
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|9,head,drop_argument,drop_object_frame,9,good_to_bad,good,bad,refer,arrive,., the,7,resid_embed,0,0.1748046875,1.125,-6.187499523162842
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|10,head,drop_argument,drop_object_frame,10,good_to_bad,good,bad,compete,disregard,., the,7,resid_embed,0,-0.9140625,-7.8125,-0.6875
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|0,head,drop_argument,drop_object_frame,0,good_to_bad,good,bad,excel,update,., the,7,resid_post_layer_00,1,-0.609375,-7.53125,2.375
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|1,head,drop_argument,drop_object_frame,1,good_to_bad,good,bad,arise,resolve,., the,7,resid_post_layer_00,1,0.7109375,-7.6875,0.4375
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|2,head,drop_argument,drop_object_frame,2,good_to_bad,good,bad,speak,enter,., the,7,resid_post_layer_00,1,0.482421875,-4.875,-1.75
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|3,head,drop_argument,drop_object_frame,3,good_to_bad,good,bad,agree,cruise,., the,7,resid_post_layer_00,1,-0.3203125,-6.0,-0.875
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|5,head,drop_argument,drop_object_frame,5,good_to_bad,good,bad,appear,build,., the,7,resid_post_layer_00,1,0.2216796875,-7.343749523162842,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|6,head,drop_argument,drop_object_frame,6,good_to_bad,good,bad,prevail,celebrate,., the,7,resid_post_layer_00,1,-0.9140625,-6.0625,4.0625
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|9,head,drop_argument,drop_object_frame,9,good_to_bad,good,bad,refer,arrive,., the,7,resid_post_layer_00,1,0.380859375,1.125,-6.187499523162842
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|10,head,drop_argument,drop_object_frame,10,good_to_bad,good,bad,compete,disregard,., the,7,resid_post_layer_00,1,-1.21875,-7.8125,-0.6875
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|0,head,drop_argument,drop_object_frame,0,good_to_bad,good,bad,excel,update,., the,7,resid_post_layer_01,2,-1.3671875,-7.53125,2.375
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|1,head,drop_argument,drop_object_frame,1,good_to_bad,good,bad,arise,resolve,., the,7,resid_post_layer_01,2,0.96484375,-7.6875,0.4375
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|2,head,drop_argument,drop_object_frame,2,good_to_bad,good,bad,speak,enter,., the,7,resid_post_layer_01,2,-0.123046875,-4.875,-1.75
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|3,head,drop_argument,drop_object_frame,3,good_to_bad,good,bad,agree,cruise,., the,7,resid_post_layer_01,2,-0.21875,-6.0,-0.875
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|5,head,drop_argument,drop_object_frame,5,good_to_bad,good,bad,appear,build,., the,7,resid_post_layer_01,2,0.2216796875,-7.343749523162842,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|6,head,drop_argument,drop_object_frame,6,good_to_bad,good,bad,prevail,celebrate,., the,7,resid_post_layer_01,2,-1.015625,-6.0625,4.0625
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|9,head,drop_argument,drop_object_frame,9,good_to_bad,good,bad,refer,arrive,., the,7,resid_post_layer_01,2,0.26171875,1.125,-6.187499523162842
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|10,head,drop_argument,drop_object_frame,10,good_to_bad,good,bad,compete,disregard,., the,7,resid_post_layer_01,2,-0.5,-7.8125,-0.6875
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|0,head,drop_argument,drop_object_frame,0,good_to_bad,good,bad,excel,update,., the,7,resid_post_layer_02,3,-1.6328125,-7.53125,2.375
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|1,head,drop_argument,drop_object_frame,1,good_to_bad,good,bad,arise,resolve,., the,7,resid_post_layer_02,3,0.8359375,-7.6875,0.4375
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|2,head,drop_argument,drop_object_frame,2,good_to_bad,good,bad,speak,enter,., the,7,resid_post_layer_02,3,0.0262451171875,-4.875,-1.75
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|3,head,drop_argument,drop_object_frame,3,good_to_bad,good,bad,agree,cruise,., the,7,resid_post_layer_02,3,-0.1787109375,-6.0,-0.875
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|5,head,drop_argument,drop_object_frame,5,good_to_bad,good,bad,appear,build,., the,7,resid_post_layer_02,3,-0.04052734375,-7.343749523162842,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|6,head,drop_argument,drop_object_frame,6,good_to_bad,good,bad,prevail,celebrate,., the,7,resid_post_layer_02,3,-1.1875,-6.0625,4.0625
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|9,head,drop_argument,drop_object_frame,9,good_to_bad,good,bad,refer,arrive,., the,7,resid_post_layer_02,3,-0.470703125,1.125,-6.187499523162842
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|10,head,drop_argument,drop_object_frame,10,good_to_bad,good,bad,compete,disregard,., the,7,resid_post_layer_02,3,-0.1962890625,-7.8125,-0.6875
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|0,head,drop_argument,drop_object_frame,0,good_to_bad,good,bad,excel,update,., the,7,resid_post_layer_03,4,-0.93359375,-7.53125,2.375
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|1,head,drop_argument,drop_object_frame,1,good_to_bad,good,bad,arise,resolve,., the,7,resid_post_layer_03,4,1.1484375,-7.6875,0.4375
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|2,head,drop_argument,drop_object_frame,2,good_to_bad,good,bad,speak,enter,., the,7,resid_post_layer_03,4,-0.486328125,-4.875,-1.75
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|3,head,drop_argument,drop_object_frame,3,good_to_bad,good,bad,agree,cruise,., the,7,resid_post_layer_03,4,-0.1904296875,-6.0,-0.875
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|5,head,drop_argument,drop_object_frame,5,good_to_bad,good,bad,appear,build,., the,7,resid_post_layer_03,4,0.302734375,-7.343749523162842,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|6,head,drop_argument,drop_object_frame,6,good_to_bad,good,bad,prevail,celebrate,., the,7,resid_post_layer_03,4,-0.64453125,-6.0625,4.0625
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|9,head,drop_argument,drop_object_frame,9,good_to_bad,good,bad,refer,arrive,., the,7,resid_post_layer_03,4,-1.65625,1.125,-6.187499523162842
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|10,head,drop_argument,drop_object_frame,10,good_to_bad,good,bad,compete,disregard,., the,7,resid_post_layer_03,4,-0.2294921875,-7.8125,-0.6875
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|0,head,drop_argument,drop_object_frame,0,good_to_bad,good,bad,excel,update,., the,7,resid_post_layer_04,5,-0.8515625,-7.53125,2.375
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|1,head,drop_argument,drop_object_frame,1,good_to_bad,good,bad,arise,resolve,., the,7,resid_post_layer_04,5,2.234375,-7.6875,0.4375
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|2,head,drop_argument,drop_object_frame,2,good_to_bad,good,bad,speak,enter,., the,7,resid_post_layer_04,5,0.2080078125,-4.875,-1.75
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|3,head,drop_argument,drop_object_frame,3,good_to_bad,good,bad,agree,cruise,., the,7,resid_post_layer_04,5,0.328125,-6.0,-0.875
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|5,head,drop_argument,drop_object_frame,5,good_to_bad,good,bad,appear,build,., the,7,resid_post_layer_04,5,0.1796875,-7.343749523162842,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|6,head,drop_argument,drop_object_frame,6,good_to_bad,good,bad,prevail,celebrate,., the,7,resid_post_layer_04,5,0.2255859375,-6.0625,4.0625
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|9,head,drop_argument,drop_object_frame,9,good_to_bad,good,bad,refer,arrive,., the,7,resid_post_layer_04,5,-1.890625,1.125,-6.187499523162842
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|10,head,drop_argument,drop_object_frame,10,good_to_bad,good,bad,compete,disregard,., the,7,resid_post_layer_04,5,-0.298828125,-7.8125,-0.6875
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|0,head,drop_argument,drop_object_frame,0,good_to_bad,good,bad,excel,update,., the,7,resid_post_layer_05,6,-1.5703125,-7.53125,2.375
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|1,head,drop_argument,drop_object_frame,1,good_to_bad,good,bad,arise,resolve,., the,7,resid_post_layer_05,6,2.09375,-7.6875,0.4375
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|2,head,drop_argument,drop_object_frame,2,good_to_bad,good,bad,speak,enter,., the,7,resid_post_layer_05,6,0.443359375,-4.875,-1.75
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|3,head,drop_argument,drop_object_frame,3,good_to_bad,good,bad,agree,cruise,., the,7,resid_post_layer_05,6,0.26171875,-6.0,-0.875
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|5,head,drop_argument,drop_object_frame,5,good_to_bad,good,bad,appear,build,., the,7,resid_post_layer_05,6,0.2470703125,-7.343749523162842,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|6,head,drop_argument,drop_object_frame,6,good_to_bad,good,bad,prevail,celebrate,., the,7,resid_post_layer_05,6,0.0135498046875,-6.0625,4.0625
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|9,head,drop_argument,drop_object_frame,9,good_to_bad,good,bad,refer,arrive,., the,7,resid_post_layer_05,6,-1.625,1.125,-6.187499523162842
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|10,head,drop_argument,drop_object_frame,10,good_to_bad,good,bad,compete,disregard,., the,7,resid_post_layer_05,6,0.1142578125,-7.8125,-0.6875
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|0,head,drop_argument,drop_object_frame,0,good_to_bad,good,bad,excel,update,., the,7,resid_post_layer_06,7,-0.2119140625,-7.53125,2.375
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|1,head,drop_argument,drop_object_frame,1,good_to_bad,good,bad,arise,resolve,., the,7,resid_post_layer_06,7,3.0,-7.6875,0.4375
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|2,head,drop_argument,drop_object_frame,2,good_to_bad,good,bad,speak,enter,., the,7,resid_post_layer_06,7,0.69140625,-4.875,-1.75
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|3,head,drop_argument,drop_object_frame,3,good_to_bad,good,bad,agree,cruise,., the,7,resid_post_layer_06,7,0.35546875,-6.0,-0.875
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|5,head,drop_argument,drop_object_frame,5,good_to_bad,good,bad,appear,build,., the,7,resid_post_layer_06,7,0.318359375,-7.343749523162842,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|6,head,drop_argument,drop_object_frame,6,good_to_bad,good,bad,prevail,celebrate,., the,7,resid_post_layer_06,7,0.462890625,-6.0625,4.0625
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|9,head,drop_argument,drop_object_frame,9,good_to_bad,good,bad,refer,arrive,., the,7,resid_post_layer_06,7,-0.6171875,1.125,-6.187499523162842
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|10,head,drop_argument,drop_object_frame,10,good_to_bad,good,bad,compete,disregard,., the,7,resid_post_layer_06,7,-0.5390625,-7.8125,-0.6875
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|0,head,drop_argument,drop_object_frame,0,good_to_bad,good,bad,excel,update,., the,7,resid_post_layer_07,8,0.90234375,-7.53125,2.375
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|1,head,drop_argument,drop_object_frame,1,good_to_bad,good,bad,arise,resolve,., the,7,resid_post_layer_07,8,3.828125,-7.6875,0.4375
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|2,head,drop_argument,drop_object_frame,2,good_to_bad,good,bad,speak,enter,., the,7,resid_post_layer_07,8,0.52734375,-4.875,-1.75
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|3,head,drop_argument,drop_object_frame,3,good_to_bad,good,bad,agree,cruise,., the,7,resid_post_layer_07,8,-0.09130859375,-6.0,-0.875
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|5,head,drop_argument,drop_object_frame,5,good_to_bad,good,bad,appear,build,., the,7,resid_post_layer_07,8,0.291015625,-7.343749523162842,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|6,head,drop_argument,drop_object_frame,6,good_to_bad,good,bad,prevail,celebrate,., the,7,resid_post_layer_07,8,1.625,-6.0625,4.0625
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|9,head,drop_argument,drop_object_frame,9,good_to_bad,good,bad,refer,arrive,., the,7,resid_post_layer_07,8,-0.60546875,1.125,-6.187499523162842
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|10,head,drop_argument,drop_object_frame,10,good_to_bad,good,bad,compete,disregard,., the,7,resid_post_layer_07,8,-0.1669921875,-7.8125,-0.6875
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|0,head,drop_argument,drop_object_frame,0,good_to_bad,good,bad,excel,update,., the,7,resid_post_layer_08,9,1.828125,-7.53125,2.375
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|1,head,drop_argument,drop_object_frame,1,good_to_bad,good,bad,arise,resolve,., the,7,resid_post_layer_08,9,3.625,-7.6875,0.4375
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|2,head,drop_argument,drop_object_frame,2,good_to_bad,good,bad,speak,enter,., the,7,resid_post_layer_08,9,1.0859375,-4.875,-1.75
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|3,head,drop_argument,drop_object_frame,3,good_to_bad,good,bad,agree,cruise,., the,7,resid_post_layer_08,9,0.0673828125,-6.0,-0.875
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|5,head,drop_argument,drop_object_frame,5,good_to_bad,good,bad,appear,build,., the,7,resid_post_layer_08,9,-0.51953125,-7.343749523162842,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|6,head,drop_argument,drop_object_frame,6,good_to_bad,good,bad,prevail,celebrate,., the,7,resid_post_layer_08,9,2.28125,-6.0625,4.0625
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|9,head,drop_argument,drop_object_frame,9,good_to_bad,good,bad,refer,arrive,., the,7,resid_post_layer_08,9,-0.322265625,1.125,-6.187499523162842
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|10,head,drop_argument,drop_object_frame,10,good_to_bad,good,bad,compete,disregard,., the,7,resid_post_layer_08,9,-0.1689453125,-7.8125,-0.6875
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|0,head,drop_argument,drop_object_frame,0,good_to_bad,good,bad,excel,update,., the,7,resid_post_layer_09,10,2.78125,-7.53125,2.375
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|1,head,drop_argument,drop_object_frame,1,good_to_bad,good,bad,arise,resolve,., the,7,resid_post_layer_09,10,3.21875,-7.6875,0.4375
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|2,head,drop_argument,drop_object_frame,2,good_to_bad,good,bad,speak,enter,., the,7,resid_post_layer_09,10,0.9765625,-4.875,-1.75
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|3,head,drop_argument,drop_object_frame,3,good_to_bad,good,bad,agree,cruise,., the,7,resid_post_layer_09,10,0.5234375,-6.0,-0.875
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|5,head,drop_argument,drop_object_frame,5,good_to_bad,good,bad,appear,build,., the,7,resid_post_layer_09,10,-0.361328125,-7.343749523162842,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|6,head,drop_argument,drop_object_frame,6,good_to_bad,good,bad,prevail,celebrate,., the,7,resid_post_layer_09,10,2.9375,-6.0625,4.0625
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|9,head,drop_argument,drop_object_frame,9,good_to_bad,good,bad,refer,arrive,., the,7,resid_post_layer_09,10,-0.3828125,1.125,-6.187499523162842
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|10,head,drop_argument,drop_object_frame,10,good_to_bad,good,bad,compete,disregard,., the,7,resid_post_layer_09,10,-0.7578125,-7.8125,-0.6875
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|0,head,drop_argument,drop_object_frame,0,good_to_bad,good,bad,excel,update,., the,7,resid_post_layer_10,11,3.703125,-7.53125,2.375
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|1,head,drop_argument,drop_object_frame,1,good_to_bad,good,bad,arise,resolve,., the,7,resid_post_layer_10,11,3.15625,-7.6875,0.4375
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|2,head,drop_argument,drop_object_frame,2,good_to_bad,good,bad,speak,enter,., the,7,resid_post_layer_10,11,1.265625,-4.875,-1.75
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|3,head,drop_argument,drop_object_frame,3,good_to_bad,good,bad,agree,cruise,., the,7,resid_post_layer_10,11,0.9765625,-6.0,-0.875
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|5,head,drop_argument,drop_object_frame,5,good_to_bad,good,bad,appear,build,., the,7,resid_post_layer_10,11,-0.1826171875,-7.343749523162842,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|6,head,drop_argument,drop_object_frame,6,good_to_bad,good,bad,prevail,celebrate,., the,7,resid_post_layer_10,11,4.53125,-6.0625,4.0625
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|9,head,drop_argument,drop_object_frame,9,good_to_bad,good,bad,refer,arrive,., the,7,resid_post_layer_10,11,-0.357421875,1.125,-6.187499523162842
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|10,head,drop_argument,drop_object_frame,10,good_to_bad,good,bad,compete,disregard,., the,7,resid_post_layer_10,11,0.04150390625,-7.8125,-0.6875
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|0,head,drop_argument,drop_object_frame,0,good_to_bad,good,bad,excel,update,., the,7,resid_post_layer_11,12,4.78125,-7.53125,2.375
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|1,head,drop_argument,drop_object_frame,1,good_to_bad,good,bad,arise,resolve,., the,7,resid_post_layer_11,12,3.03125,-7.6875,0.4375
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|2,head,drop_argument,drop_object_frame,2,good_to_bad,good,bad,speak,enter,., the,7,resid_post_layer_11,12,1.53125,-4.875,-1.75
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|3,head,drop_argument,drop_object_frame,3,good_to_bad,good,bad,agree,cruise,., the,7,resid_post_layer_11,12,1.59375,-6.0,-0.875
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|5,head,drop_argument,drop_object_frame,5,good_to_bad,good,bad,appear,build,., the,7,resid_post_layer_11,12,0.06982421875,-7.343749523162842,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|6,head,drop_argument,drop_object_frame,6,good_to_bad,good,bad,prevail,celebrate,., the,7,resid_post_layer_11,12,5.3125,-6.0625,4.0625
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|9,head,drop_argument,drop_object_frame,9,good_to_bad,good,bad,refer,arrive,., the,7,resid_post_layer_11,12,-0.84765625,1.125,-6.187499523162842
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|10,head,drop_argument,drop_object_frame,10,good_to_bad,good,bad,compete,disregard,., the,7,resid_post_layer_11,12,1.28125,-7.8125,-0.6875
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|0,head,drop_argument,drop_object_frame,0,good_to_bad,good,bad,excel,update,., the,7,resid_post_layer_12,13,5.5,-7.53125,2.375
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|1,head,drop_argument,drop_object_frame,1,good_to_bad,good,bad,arise,resolve,., the,7,resid_post_layer_12,13,3.265625,-7.6875,0.4375
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|2,head,drop_argument,drop_object_frame,2,good_to_bad,good,bad,speak,enter,., the,7,resid_post_layer_12,13,1.328125,-4.875,-1.75
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|3,head,drop_argument,drop_object_frame,3,good_to_bad,good,bad,agree,cruise,., the,7,resid_post_layer_12,13,1.8828125,-6.0,-0.875
