model,pair_key,regime,subtask,template_id,source_idx,direction,clean_side,corrupt_side,clean_verb,corrupt_verb,clean_target,corrupt_target,anchor_token_index,site,site_index,attribution,corrupt_metric,clean_metric
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|6,head,intransitive,inchoative_frame_tomorrow,6,bad_to_good,bad,good,promise,cooperate, the,.,6,resid_post_layer_10,11,0.73046875,-4.9375,0.8125
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|9,head,intransitive,inchoative_frame_tomorrow,9,bad_to_good,bad,good,assure,compete, the,.,6,resid_post_layer_10,11,4.46875,-1.625,2.499999761581421
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|10,head,intransitive,inchoative_frame_tomorrow,10,bad_to_good,bad,good,crowd,disagree, the,.,6,resid_post_layer_10,11,6.0625,-5.625,1.125
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|11,head,intransitive,inchoative_frame_tomorrow,11,bad_to_good,bad,good,announce,occur, the,.,6,resid_post_layer_10,11,3.234375,-3.875,3.125
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|0,head,intransitive,inchoative_frame_tomorrow,0,bad_to_good,bad,good,carry,differ, the,.,6,resid_post_layer_11,12,3.921875,-5.25,3.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|1,head,intransitive,inchoative_frame_tomorrow,1,bad_to_good,bad,good,bring,speak, the,.,6,resid_post_layer_11,12,1.4140625,-2.125,2.999999761581421
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|4,head,intransitive,inchoative_frame_tomorrow,4,bad_to_good,bad,good,consume,emerge, the,.,6,resid_post_layer_11,12,4.6875,-3.875,3.9375
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|5,head,intransitive,inchoative_frame_tomorrow,5,bad_to_good,bad,good,shoot,complain, the,.,6,resid_post_layer_11,12,0.51171875,-3.3125,0.75
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|6,head,intransitive,inchoative_frame_tomorrow,6,bad_to_good,bad,good,promise,cooperate, the,.,6,resid_post_layer_11,12,0.63671875,-4.9375,0.8125
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|9,head,intransitive,inchoative_frame_tomorrow,9,bad_to_good,bad,good,assure,compete, the,.,6,resid_post_layer_11,12,3.953125,-1.625,2.499999761581421
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|10,head,intransitive,inchoative_frame_tomorrow,10,bad_to_good,bad,good,crowd,disagree, the,.,6,resid_post_layer_11,12,5.1875,-5.625,1.125
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|11,head,intransitive,inchoative_frame_tomorrow,11,bad_to_good,bad,good,announce,occur, the,.,6,resid_post_layer_11,12,2.953125,-3.875,3.125
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|0,head,intransitive,inchoative_frame_tomorrow,0,bad_to_good,bad,good,carry,differ, the,.,6,resid_post_layer_12,13,5.375,-5.25,3.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|1,head,intransitive,inchoative_frame_tomorrow,1,bad_to_good,bad,good,bring,speak, the,.,6,resid_post_layer_12,13,2.5,-2.125,2.999999761581421
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|4,head,intransitive,inchoative_frame_tomorrow,4,bad_to_good,bad,good,consume,emerge, the,.,6,resid_post_layer_12,13,5.46875,-3.875,3.9375
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|5,head,intransitive,inchoative_frame_tomorrow,5,bad_to_good,bad,good,shoot,complain, the,.,6,resid_post_layer_12,13,0.357421875,-3.3125,0.75
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|6,head,intransitive,inchoative_frame_tomorrow,6,bad_to_good,bad,good,promise,cooperate, the,.,6,resid_post_layer_12,13,1.046875,-4.9375,0.8125
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|9,head,intransitive,inchoative_frame_tomorrow,9,bad_to_good,bad,good,assure,compete, the,.,6,resid_post_layer_12,13,5.375,-1.625,2.499999761581421
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|10,head,intransitive,inchoative_frame_tomorrow,10,bad_to_good,bad,good,crowd,disagree, the,.,6,resid_post_layer_12,13,4.9375,-5.625,1.125
